"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","Endemicity_ID"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2013","4344","1380","2875","6785","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2014","4459","1417","2952","6966","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2015","4577","1455","3031","7152","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2016","4601","552","1150","2715","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2017","4824","1534","3194","7538","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2018","4900","588","1225","2891","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2019","5084","1616","3367","7945","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Noya","20328",null,null,"0","ADM2","Noya","20328","GAB0205220328","2020","4167","475","1041","2407","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2013","16552","618","1287","3037","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2014","16993","634","1321","3117","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2015","17446","651","1356","3200","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2016","17543","2105","4386","10350","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2017","18389","686","1429","3372","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2018","18684","2242","4671","11024","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2019","19382","723","1506","3554","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Kango","20329",null,null,"0","ADM2","Komo","20329","GAB0205220329","2020","19292","2375","4325","11676","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2013","254576","677","1409","3326","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2014","261370","695","1447","3414","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2015","268345","713","1485","3505","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2016","269878","32385","67470","159228","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2017","282860","752","1565","3694","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2018","278514","33422","69629","164323","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2019","298159","792","1650","3893","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 1","20330",null,null,"0","ADM2","Libreville 1","20330","GAB0205120330","2020","287582","38104","41944","187345","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2013","269275","569","1185","2796","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2014","276461","584","1216","2870","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2015","283839","600","1249","2946","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2016","285461","34255","71365","168422","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2017","299191","632","1316","3105","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2018","294595","35351","73649","173811","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2019","315374","666","1387","3273","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 2","20331",null,null,"0","ADM2","Libreville 2","20331","GAB0205120331","2020","304187","36502","76047","179470","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2013","203130","17082","35586","83982","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2014","208551","17537","36536","86224","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2015","214117","18005","37511","88525","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2016","215339","25841","53835","127050","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2017","225698","18979","39539","93313","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2018","229341","27521","57335","135311","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2019","237905","20006","41678","98359","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Libreville 3","20332",null,null,"0","ADM2","Libreville 3","20332","GAB0205120332","2020","236808","28417","59202","139717","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2013","85068","1370","2853","6734","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2014","87338","1406","2929","6913","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2015","89669","1444","3007","7097","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2016","90738","10889","22685","53535","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2017","94519","1522","3170","7481","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2018","96045","11525","24011","56667","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2019","99631","1604","3341","7885","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Estuaire","2052","Komo-Mondah","20333",null,null,"0","ADM2","Komo -Mondah","20333","GAB0205220333","2020","99172","12210","22215","60032","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2013","77287","7569","15767","37211","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2014","79349","7771","16188","38204","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2015","81466","7978","16620","39223","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2016","81930","9832","20483","48339","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2017","85872","8409","17519","41344","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2018","87257","10471","21814","51482","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2019","90516","8864","18466","43580","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Libreville-Owendo","2051","Owendo","20334",null,null,"0","ADM2","Owendo","20334","GAB0205120334","2020","90098","10812","22525","53158","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2013","5723","1103","2297","5420","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2014","5875","1132","2358","5564","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2015","6031","1162","2421","5712","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2016","5789","695","1447","3416","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2017","6356","1225","2551","6021","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2018","6310","757","1578","3723","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2019","6699","1291","2689","6346","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Bayi-Brikolo","20335",null,null,"0","ADM2","Bayi-Brikolo","20335","GAB0205320335","2020","3517","183","774","1681","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2013","11500","2071","4315","10183","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2014","11806","2127","4430","10454","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2015","12121","2183","4548","10733","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2016","11638","1397","2910","6866","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2017","12776","2301","4794","11313","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2018","12685","1522","3171","7484","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2019","13466","2426","5053","11924","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoni-lekori","20336",null,null,"0","ADM2","Leconi-Lekori","20336","GAB0205320336","2020","9725","648","2007","5080","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2013","5146","683","1423","3357","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2014","5283","701","1460","3446","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2015","5423","720","1499","3538","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2016","5205","625","1301","3071","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2017","5715","759","1580","3728","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2018","5673","681","1418","3347","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2019","6023","800","1665","3929","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Lekoko","20337",null,null,"0","ADM2","Lekoko","20337","GAB0205320337","2020","5858","734","1210","3606","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2013","5636","6309","13143","31017","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2014","5786","6477","13494","31845","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2015","5940","6650","13854","32694","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2016","5702","684","1426","3364","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2017","6260","7010","14603","34462","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2018","6215","746","1554","3667","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2019","6598","7389","15392","36325","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Djouori-Agnili","20338",null,null,"0","ADM2","Djoueri-Agnili","20338","GAB0205320338","2020","6417","837","1048","4114","Unknown (consider Oncho Elimination Mapping)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","4"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Ogooue-Letili","20339",null,null,"0","ADM2","Ogooue-Leli","20339","GAB0205320339","2013","4738","1776","3700","8732","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
"Africa","Middle Africa","AFRO","Gabon","18","GB","GA","GAB","Haut Ogooue","2053","Ogooue-Letili","20339",null,null,"0","ADM2","Ogooue-Leli","20339","GAB0205320339","2014","4864","1824","3799","8966","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","999"
